epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,1437.38,1.19958,0.69459,1.13337,0.88813,0.85812,0.93324,0.62536,1.19275,0.64138,1.15712,0.0087328,0.0087328,0.0087328
130,1448.37,1.18731,0.69923,1.12838,0.88845,0.85245,0.93137,0.62076,1.20133,0.6454,1.1666,0.0087229,0.0087229,0.0087229
131,1459.27,1.1934,0.69668,1.12967,0.89626,0.8361,0.92996,0.61844,1.20963,0.6473,1.17081,0.008713,0.008713,0.008713
132,1470.32,1.17736,0.68854,1.12787,0.89658,0.83908,0.92856,0.62127,1.1963,0.64828,1.16237,0.0087031,0.0087031,0.0087031
133,1481.17,1.17843,0.69829,1.13196,0.89145,0.84175,0.93105,0.62129,1.19376,0.65824,1.15696,0.0086932,0.0086932,0.0086932
134,1492.2,1.19702,0.70018,1.13051,0.89513,0.84034,0.93024,0.62051,1.19844,0.64454,1.16154,0.0086833,0.0086833,0.0086833
135,1503.11,1.18715,0.69478,1.13476,0.89118,0.8534,0.93267,0.61893,1.20288,0.64431,1.1622,0.0086734,0.0086734,0.0086734
136,1514.04,1.18711,0.68992,1.13016,0.89756,0.84988,0.9318,0.61883,1.20317,0.64103,1.15978,0.0086635,0.0086635,0.0086635
137,1525.31,1.18554,0.69165,1.1312,0.8818,0.85116,0.92882,0.62169,1.18993,0.653,1.15398,0.0086536,0.0086536,0.0086536
138,1536.23,1.17416,0.69189,1.12023,0.90608,0.82811,0.92374,0.62395,1.19395,0.65352,1.15436,0.0086437,0.0086437,0.0086437
139,1547.18,1.17148,0.68399,1.12483,0.87777,0.85835,0.92864,0.61503,1.21492,0.65916,1.17643,0.0086338,0.0086338,0.0086338
140,1558.18,1.18266,0.69287,1.12497,0.87811,0.85659,0.93133,0.62117,1.2047,0.64092,1.16701,0.0086239,0.0086239,0.0086239
141,1569.41,1.18193,0.69281,1.12572,0.86043,0.85129,0.92158,0.60499,1.22989,0.67212,1.19396,0.008614,0.008614,0.008614
142,1580.41,1.16972,0.68942,1.12868,0.89128,0.83982,0.928,0.61995,1.19448,0.65037,1.16807,0.0086041,0.0086041,0.0086041
143,1591.34,1.18406,0.68541,1.12706,0.88858,0.85637,0.93404,0.62341,1.20927,0.63212,1.17438,0.0085942,0.0085942,0.0085942
144,1602.38,1.18893,0.69469,1.13361,0.87673,0.85164,0.92887,0.62317,1.19093,0.6414,1.16503,0.0085843,0.0085843,0.0085843
145,1613.36,1.17183,0.67396,1.1239,0.90438,0.8308,0.92924,0.62316,1.19049,0.65148,1.16054,0.0085744,0.0085744,0.0085744
146,1624.59,1.20034,0.69354,1.13171,0.88622,0.86118,0.935,0.62968,1.18478,0.62793,1.15412,0.0085645,0.0085645,0.0085645
147,1635.57,1.19139,0.6944,1.13378,0.89494,0.85164,0.93248,0.62601,1.19166,0.63897,1.15515,0.0085546,0.0085546,0.0085546
148,1646.64,1.19673,0.70456,1.13397,0.88581,0.84776,0.93135,0.61942,1.20316,0.64907,1.16068,0.0085447,0.0085447,0.0085447
149,1657.85,1.17811,0.68766,1.11871,0.8985,0.84528,0.93208,0.62519,1.18715,0.63456,1.15039,0.0085348,0.0085348,0.0085348
150,1669.01,1.19225,0.69344,1.12975,0.88305,0.85079,0.93338,0.62143,1.20512,0.6306,1.16745,0.0085249,0.0085249,0.0085249
151,1680.23,1.1705,0.68203,1.11967,0.88837,0.85094,0.93118,0.62605,1.18657,0.62767,1.1516,0.008515,0.008515,0.008515
152,1691.43,1.18855,0.68437,1.12604,0.89161,0.84069,0.92871,0.6233,1.19689,0.63748,1.16177,0.0085051,0.0085051,0.0085051
153,1702.64,1.17164,0.6816,1.11644,0.89988,0.8527,0.93214,0.62453,1.19978,0.62379,1.15671,0.0084952,0.0084952,0.0084952
154,1713.84,1.18141,0.67811,1.12287,0.88577,0.85412,0.93151,0.62708,1.19038,0.63211,1.14743,0.0084853,0.0084853,0.0084853
155,1724.9,1.17041,0.67935,1.11895,0.88134,0.85977,0.93255,0.62676,1.19834,0.62607,1.15866,0.0084754,0.0084754,0.0084754
156,1736.03,1.17848,0.68592,1.12825,0.88482,0.84316,0.93086,0.62433,1.18866,0.63926,1.15063,0.0084655,0.0084655,0.0084655
157,1747.06,1.18347,0.69607,1.12565,0.88525,0.85023,0.93059,0.6222,1.20436,0.62819,1.15631,0.0084556,0.0084556,0.0084556
158,1758.29,1.1707,0.68458,1.11718,0.9004,0.84882,0.93318,0.62488,1.2017,0.63015,1.15533,0.0084457,0.0084457,0.0084457
159,1769.43,1.16888,0.68012,1.1254,0.90012,0.8372,0.92747,0.62392,1.18496,0.63626,1.15466,0.0084358,0.0084358,0.0084358
160,1780.51,1.18474,0.6865,1.11716,0.88623,0.8467,0.93006,0.62183,1.19229,0.65629,1.15496,0.0084259,0.0084259,0.0084259
161,1791.5,1.16721,0.67738,1.12078,0.89587,0.84493,0.93582,0.6294,1.18456,0.63053,1.15392,0.008416,0.008416,0.008416
162,1802.62,1.18867,0.68897,1.13017,0.88457,0.84211,0.92491,0.61996,1.19219,0.64431,1.16165,0.0084061,0.0084061,0.0084061
163,1813.6,1.1751,0.68866,1.12237,0.8933,0.84882,0.93099,0.62496,1.20059,0.63717,1.16371,0.0083962,0.0083962,0.0083962
164,1824.75,1.17889,0.67801,1.1235,0.90052,0.84413,0.93389,0.61773,1.2117,0.63524,1.17061,0.0083863,0.0083863,0.0083863
165,1835.84,1.17137,0.68189,1.12676,0.89431,0.84587,0.93442,0.61627,1.22295,0.63804,1.18388,0.0083764,0.0083764,0.0083764
166,1846.85,1.17467,0.67405,1.12531,0.89083,0.84744,0.93303,0.62323,1.19913,0.62525,1.16109,0.0083665,0.0083665,0.0083665
167,1858.04,1.16822,0.68286,1.12501,0.87408,0.85376,0.92977,0.62081,1.20161,0.63978,1.15917,0.0083566,0.0083566,0.0083566
168,1869.12,1.17079,0.67903,1.11839,0.88071,0.85164,0.93301,0.62446,1.19506,0.63765,1.15557,0.0083467,0.0083467,0.0083467
169,1880.29,1.1655,0.67241,1.11812,0.8915,0.84246,0.93118,0.62215,1.20441,0.62901,1.15784,0.0083368,0.0083368,0.0083368
170,1891.36,1.17224,0.68011,1.11356,0.90168,0.84634,0.93188,0.62829,1.19743,0.63836,1.1506,0.0083269,0.0083269,0.0083269
171,1902.47,1.16255,0.67201,1.11878,0.89292,0.85341,0.93372,0.63026,1.18217,0.62841,1.14481,0.008317,0.008317,0.008317
172,1913.5,1.16919,0.67401,1.11811,0.90127,0.84705,0.93553,0.62787,1.18417,0.63152,1.15033,0.0083071,0.0083071,0.0083071
173,1924.35,1.18567,0.67992,1.13269,0.89469,0.84628,0.93164,0.61806,1.22517,0.63219,1.18136,0.0082972,0.0082972,0.0082972
174,1935.46,1.17082,0.66948,1.11053,0.88306,0.86577,0.93657,0.62858,1.18914,0.63143,1.15643,0.0082873,0.0082873,0.0082873
175,1946.52,1.17576,0.67995,1.11922,0.89343,0.85729,0.93615,0.62535,1.19299,0.62809,1.16232,0.0082774,0.0082774,0.0082774
176,1957.51,1.17471,0.67054,1.11793,0.8883,0.85765,0.93749,0.62936,1.1915,0.61941,1.15966,0.0082675,0.0082675,0.0082675
